artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,album_name,track_href,is_local,track_name,track_preview_url,track_number,Num_streams,type,track_uri,external_urls.spotify,key_name,mode_name,key_mode
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,74vajFwEwXJ61OW1DKSPEa,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2739508fb7ca2eedc0d98b9139f, https://i.scdn.co/image/ab67616d00001e029508fb7ca2eedc0d98b9139f, https://i.scdn.co/image/ab67616d000048519508fb7ca2eedc0d98b9139f, 640, 300, 64",2021-02-19,2021,day,0.659,0.662,5,-5.768,1,0.434,0.211,0,0.228,0.704,109.957,2sQH02O2HBCPJCztBrCWNa,https://api.spotify.com/v1/audio-analysis/2sQH02O2HBCPJCztBrCWNa,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5, https://api.spotify.com/v1/artists/181bsRPaVXVlUKXrxwZfHK, 66CXWjxzNUsdJxJ2JdwvnR, 5cj0lLjcoR7YOSnhnX0Po5, 181bsRPaVXVlUKXrxwZfHK, Ariana Grande, Doja Cat, Megan Thee Stallion, artist, artist, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:5cj0lLjcoR7YOSnhnX0Po5, spotify:artist:181bsRPaVXVlUKXrxwZfHK, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5, https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,182437,TRUE,Positions (Deluxe),https://api.spotify.com/v1/tracks/2sQH02O2HBCPJCztBrCWNa,FALSE,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",,17,,track,spotify:track:2sQH02O2HBCPJCztBrCWNa,https://open.spotify.com/track/2sQH02O2HBCPJCztBrCWNa,F,major,F major
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,74vajFwEwXJ61OW1DKSPEa,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2739508fb7ca2eedc0d98b9139f, https://i.scdn.co/image/ab67616d00001e029508fb7ca2eedc0d98b9139f, https://i.scdn.co/image/ab67616d000048519508fb7ca2eedc0d98b9139f, 640, 300, 64",2021-02-19,2021,day,0.726,0.667,5,-5.956,0,0.0617,0.37,0,0.118,0.434,100.053,6KIKaWKE9wV6mLjho3w61y,https://api.spotify.com/v1/audio-analysis/6KIKaWKE9wV6mLjho3w61y,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, 66CXWjxzNUsdJxJ2JdwvnR, Ariana Grande, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,124281,TRUE,Positions (Deluxe),https://api.spotify.com/v1/tracks/6KIKaWKE9wV6mLjho3w61y,FALSE,worst behavior,,18,,track,spotify:track:6KIKaWKE9wV6mLjho3w61y,https://open.spotify.com/track/6KIKaWKE9wV6mLjho3w61y,F,minor,F minor
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,74vajFwEwXJ61OW1DKSPEa,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2739508fb7ca2eedc0d98b9139f, https://i.scdn.co/image/ab67616d00001e029508fb7ca2eedc0d98b9139f, https://i.scdn.co/image/ab67616d000048519508fb7ca2eedc0d98b9139f, 640, 300, 64",2021-02-19,2021,day,0.734,0.475,9,-7.77,1,0.0403,0.317,0.00000141,0.113,0.217,134.119,63WsFFnQ8CL941iZBELYsX,https://api.spotify.com/v1/audio-analysis/63WsFFnQ8CL941iZBELYsX,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, 66CXWjxzNUsdJxJ2JdwvnR, Ariana Grande, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,129080,FALSE,Positions (Deluxe),https://api.spotify.com/v1/tracks/63WsFFnQ8CL941iZBELYsX,FALSE,main thing,,19,,track,spotify:track:63WsFFnQ8CL941iZBELYsX,https://open.spotify.com/track/63WsFFnQ8CL941iZBELYsX,A,major,A major
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605, 640, 300, 64",2020-10-30,2020,day,0.499,0.462,0,-5.308,1,0.0312,0.801,0,0.0946,0.599,127.698,3ko9jEHNt4O5fjKN65ULJp,https://api.spotify.com/v1/audio-analysis/3ko9jEHNt4O5fjKN65ULJp,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, 66CXWjxzNUsdJxJ2JdwvnR, Ariana Grande, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,157710,TRUE,Positions,https://api.spotify.com/v1/tracks/3ko9jEHNt4O5fjKN65ULJp,FALSE,shut up,,1,,track,spotify:track:3ko9jEHNt4O5fjKN65ULJp,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp,C,major,C major
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605, 640, 300, 64",2020-10-30,2020,day,0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, 66CXWjxzNUsdJxJ2JdwvnR, Ariana Grande, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,173710,TRUE,Positions,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,FALSE,34+35,,2,,track,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,C,major,C major
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605, 640, 300, 64",2020-10-30,2020,day,0.789,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.661,116.965,5GkQIP5mWPi4KZLLXeuFTT,https://api.spotify.com/v1/audio-analysis/5GkQIP5mWPi4KZLLXeuFTT,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5, 66CXWjxzNUsdJxJ2JdwvnR, 5cj0lLjcoR7YOSnhnX0Po5, Ariana Grande, Doja Cat, artist, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:5cj0lLjcoR7YOSnhnX0Po5, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,167989,TRUE,Positions,https://api.spotify.com/v1/tracks/5GkQIP5mWPi4KZLLXeuFTT,FALSE,motive (with Doja Cat),,3,,track,spotify:track:5GkQIP5mWPi4KZLLXeuFTT,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,A#,minor,A# minor
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605, 640, 300, 64",2020-10-30,2020,day,0.719,0.607,8,-5.156,1,0.165,0.08,0,0.125,0.464,128.006,7Dx9Z6Aon1qPS2N0rHSWTe,https://api.spotify.com/v1/audio-analysis/7Dx9Z6Aon1qPS2N0rHSWTe,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, 66CXWjxzNUsdJxJ2JdwvnR, Ariana Grande, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,149900,TRUE,Positions,https://api.spotify.com/v1/tracks/7Dx9Z6Aon1qPS2N0rHSWTe,FALSE,just like magic,,4,,track,spotify:track:7Dx9Z6Aon1qPS2N0rHSWTe,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe,G#,major,G# major
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605, 640, 300, 64",2020-10-30,2020,day,0.411,0.522,0,-7.295,1,0.0981,0.519,0,0.398,0.382,88.332,7E1jVNoWuemqUryI4FxsVD,https://api.spotify.com/v1/audio-analysis/7E1jVNoWuemqUryI4FxsVD,1,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ, 66CXWjxzNUsdJxJ2JdwvnR, 1Xyo4u8uXC1ZmMpatF05PJ, Ariana Grande, The Weeknd, artist, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,239949,FALSE,Positions,https://api.spotify.com/v1/tracks/7E1jVNoWuemqUryI4FxsVD,FALSE,off the table (with The Weeknd),,5,,track,spotify:track:7E1jVNoWuemqUryI4FxsVD,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,C,major,C major
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605, 640, 300, 64",2020-10-30,2020,day,0.739,0.516,0,-7.154,1,0.0539,0.67,0,0.151,0.434,120.109,2IKJtXeR5UsaUjZB46fTOK,https://api.spotify.com/v1/audio-analysis/2IKJtXeR5UsaUjZB46fTOK,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, 66CXWjxzNUsdJxJ2JdwvnR, Ariana Grande, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,183874,TRUE,Positions,https://api.spotify.com/v1/tracks/2IKJtXeR5UsaUjZB46fTOK,FALSE,six thirty,,6,,track,spotify:track:2IKJtXeR5UsaUjZB46fTOK,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK,C,major,C major
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605, 640, 300, 64",2020-10-30,2020,day,0.552,0.599,1,-5.75,0,0.0404,0.0703,0,0.0986,0.0916,161.884,14gkWVFMwdxBMyqBw1wmIg,https://api.spotify.com/v1/audio-analysis/14gkWVFMwdxBMyqBw1wmIg,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, https://api.spotify.com/v1/artists/7c0XG5cIJTrrAgEC3ULPiq, 66CXWjxzNUsdJxJ2JdwvnR, 7c0XG5cIJTrrAgEC3ULPiq, Ariana Grande, Ty Dolla $ign, artist, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,208457,FALSE,Positions,https://api.spotify.com/v1/tracks/14gkWVFMwdxBMyqBw1wmIg,FALSE,safety net (feat. Ty Dolla $ign),,7,,track,spotify:track:14gkWVFMwdxBMyqBw1wmIg,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg,C#,minor,C# minor
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,album,"640, 300, 64, https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d00001e025ef878a782c987d38d82b605, https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605, 640, 300, 64",2020-10-30,2020,day,0.686,0.526,0,-6.842,1,0.0374,0.0815,0.00000775,0.144,0.372,92.013,6u7gmPOz7pzzaeR9xSBpsR,https://api.spotify.com/v1/audio-analysis/6u7gmPOz7pzzaeR9xSBpsR,4,"https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR, 66CXWjxzNUsdJxJ2JdwvnR, Ariana Grande, artist, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,158436,FALSE,Positions,https://api.spotify.com/v1/tracks/6u7gmPOz7pzzaeR9xSBpsR,FALSE,my hair,,8,,track,spotify:track:6u7gmPOz7pzzaeR9xSBpsR,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR,C,major,C major
